# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
0,0,0,0,0,0,28.61,-80.6,0,0,0,59,1013.25
0.002,0,0.017,23.58,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.004,0,0.098,56.957,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.006,0.001,0.245,90.339,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.008,0.004,0.459,123.726,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.009,0.005,0.596,150.231,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.01,0.008,0.751,159.784,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.012,0.012,0.993,162.989,-0,0,28.61,-80.6,0,0,0,59,1013.25
0.013,0.017,1.24,166.194,-0,0,28.61,-80.6,0,0,0,59,1013.249
0.015,0.027,1.583,177.186,-0,0,28.61,-80.6,0,0,0,59,1013.249
0.017,0.038,1.939,178.874,-0,0,28.61,-80.6,0,0,0,59,1013.249
0.019,0.052,2.299,180.563,-0,0,28.61,-80.6,0,0,0,59,1013.248
0.021,0.068,2.662,182.252,-0,0,28.61,-80.6,0,0,0,59,1013.248
0.023,0.087,3.025,180.97,-0,0,28.61,-80.6,0,0,0,59,1013.247
0.025,0.108,3.385,179.687,-0,0,28.61,-80.6,0,0,0,59,1013.246
0.027,0.132,3.744,178.403,-0,0,28.61,-80.6,0,0,0,59,1013.245
0.029,0.157,4.099,177.118,-0,0,28.61,-80.6,0,0,0,58.999,1013.244
0.031,0.185,4.452,175.833,-0,0,28.61,-80.6,0,0,0,58.999,1013.243
0.033,0.216,4.802,174.547,-0,0,28.61,-80.6,0,0,0,58.999,1013.242
0.035,0.248,5.15,173.26,-0,0,28.61,-80.6,0,0,0,58.999,1013.241
0.036,0.265,5.323,172.617,-0,0,28.61,-80.6,0,0,0,58.999,1013.241
0.038,0.292,5.583,173.765,-0,0,28.61,-80.6,0,0,0,58.999,1013.24
0.04,0.33,5.932,175.296,-0,0,28.61,-80.6,0,0,0,58.999,1013.238
0.042,0.37,6.284,176.828,-0,0,28.61,-80.6,0,0,0,58.999,1013.237
0.044,0.413,6.639,178.36,-0,0,28.61,-80.6,0,0,0,58.999,1013.235
0.045,0.446,6.908,179.51,-0,0,28.61,-80.6,0,0,0,58.998,1013.234
0.047,0.492,7.266,178.837,-0,0,28.61,-80.6,0,0,0,58.998,1013.232
0.049,0.541,7.623,178.163,-0,0,28.61,-80.6,0,0,0,58.998,1013.231
0.051,0.592,7.979,177.489,-0,0,28.61,-80.6,0,0,0,58.998,1013.229
0.053,0.646,8.333,176.815,-0,0,28.61,-80.6,0,0,0,58.998,1013.227
0.055,0.702,8.686,176.14,-0,0,28.61,-80.6,0,0,0,58.997,1013.225
0.057,0.76,9.038,175.465,-0,0,28.61,-80.6,0,0,0,58.997,1013.223
0.059,0.82,9.392,178.519,-0,0,28.61,-80.6,0,0,0,58.997,1013.221
0.061,0.883,9.752,181.573,-0,0,28.61,-80.6,0,0,0,58.997,1013.218
0.063,0.948,10.113,180.07,-0,0,28.61,-80.6,0,0,0,58.997,1013.216
0.065,1.016,10.472,178.566,-0,0,28.61,-80.6,0,0,0,58.996,1013.214
0.067,1.086,10.828,177.062,-0,0,28.61,-80.6,0,0,0,58.996,1013.211
0.069,1.158,11.182,177.41,-0,0,28.61,-80.6,0,0,0,58.996,1013.209
0.071,1.233,11.537,177.759,-0,0,28.61,-80.6,0,0,0,58.996,1013.206
0.073,1.309,11.893,178.108,-0,0,28.61,-80.6,0,0,0,58.995,1013.203
0.075,1.389,12.25,178.456,-0,0,28.61,-80.6,0,0,0,58.995,1013.2
0.077,1.47,12.607,178.805,-0,0,28.61,-80.6,0,0,0,58.995,1013.197
0.079,1.554,12.965,179.153,-0,0,28.61,-80.6,0,0,0,58.994,1013.194
0.081,1.64,13.324,179.502,-0,0,28.61,-80.6,0,0,0,58.994,1013.191
0.083,1.729,13.683,179.85,-0,0,28.61,-80.6,0,0,0,58.994,1013.188
0.085,1.82,14.043,180.199,-0,0,28.61,-80.6,0,0,0,58.994,1013.185
0.087,1.913,14.404,180.547,-0,0,28.61,-80.6,0,0,0,58.993,1013.182
0.089,2.009,14.765,180.896,-0,0,28.61,-80.6,0,0,0,58.993,1013.178
0.091,2.107,15.127,181.244,-0,0,28.61,-80.6,0,0,0,58.992,1013.175
0.093,2.207,15.49,181.593,-0,0,28.61,-80.6,0,0,0,58.992,1013.171
0.095,2.31,15.854,181.941,-0,0,28.61,-80.6,0,0,0,58.992,1013.167
0.097,2.416,16.218,182.29,-0,0,28.61,-80.6,0,0,0,58.991,1013.164
0.099,2.523,16.583,182.638,-0,0,28.61,-80.6,0,0,0,58.991,1013.16
0.101,2.633,16.948,182.987,-0,0,28.61,-80.6,0,0,0,58.991,1013.156
0.103,2.746,17.314,182.402,-0,0,28.61,-80.6,0,0,0,58.99,1013.152
0.105,2.86,17.678,181.817,-0,0,28.61,-80.6,0,0,0,58.99,1013.148
0.107,2.978,18.041,181.232,-0,0,28.61,-80.6,0,0,0,58.989,1013.144
0.109,3.097,18.403,180.646,-0,0,28.61,-80.6,0,0,0,58.989,1013.139
0.111,3.219,18.764,180.06,-0,0,28.61,-80.6,0,0,0,58.989,1013.135
0.113,3.343,19.123,179.474,-0,0,28.61,-80.6,0,0,0,58.988,1013.13
0.116,3.534,19.66,178.593,-0,0,28.61,-80.6,0,0,-0,58.987,1013.124
0.121,3.83,20.466,179.372,-0,0,28.61,-80.6,0,0.001,-0,58.986,1013.113
0.127,4.297,21.68,180.539,-0.001,0,28.61,-80.6,0,0.001,0,58.985,1013.096
0.137,5.038,23.494,182.269,-0.001,0,28.61,-80.6,0,0.003,-0,58.982,1013.07
0.147,5.839,25.326,183.998,-0.002,0,28.61,-80.6,0,0.004,-0,58.979,1013.041
0.157,6.678,27.128,185.682,-0.002,0,28.61,-80.6,0,0.005,-0,58.976,1013.011
0.167,7.598,28.968,182.241,-0.003,0,28.61,-80.6,0,0.006,-0,58.973,1012.978
0.174,8.278,30.235,179.826,-0.004,0,28.61,-80.6,0,0.007,-0,58.97,1012.954
0.184,9.299,32.034,179.963,-0.005,0,28.61,-80.6,0,0.009,-0,58.967,1012.918
0.194,10.38,33.834,180.096,-0.007,0,28.61,-80.6,0,0.01,-0,58.963,1012.879
0.196,10.603,34.194,180.122,-0.007,0,28.61,-80.6,0,0.01,-0,58.962,1012.871
0.199,10.942,34.737,181.844,-0.007,0,28.61,-80.6,0,0.011,-0,58.961,1012.859
0.204,11.461,35.561,184.428,-0.008,0,28.61,-80.6,0,0.011,-0,58.959,1012.84
0.205,11.637,35.839,185.289,-0.008,0,28.61,-80.6,0,0.012,-0,58.959,1012.834
0.207,11.903,36.255,185.101,-0.009,0,28.61,-80.6,0,0.012,-0,58.958,1012.824
0.211,12.308,36.88,184.817,-0.009,0,28.61,-80.6,0,0.012,-0,58.956,1012.81
0.216,12.928,37.814,184.391,-0.01,0,28.61,-80.6,0,0.013,-0,58.954,1012.788
0.223,13.888,39.212,183.749,-0.011,0,28.61,-80.6,0,0.014,-0,58.95,1012.754
0.231,14.899,40.628,183.093,-0.012,0,28.61,-80.6,0,0.016,-0,58.947,1012.717
0.234,15.301,41.171,179.148,-0.013,0,28.61,-80.6,0,0.016,-0,58.945,1012.703
0.239,15.915,41.976,178.733,-0.013,0,28.61,-80.6,0,0.017,-0,58.943,1012.681
0.245,16.858,43.181,178.107,-0.014,0,28.61,-80.6,0,0.018,-0,58.94,1012.647
0.255,18.267,44.913,177.199,-0.016,0,28.61,-80.6,0,0.02,-0,58.935,1012.597
0.265,19.77,46.705,181.21,-0.017,0,28.61,-80.6,0,0.022,-0,58.929,1012.543
0.268,20.232,47.25,182.413,-0.017,0,28.61,-80.6,0,0.022,-0,58.928,1012.527
0.273,20.936,48.069,181.462,-0.017,0,28.61,-80.6,0,0.023,-0,58.925,1012.502
0.279,22.014,49.289,180.032,-0.018,0,28.61,-80.6,0,0.024,-0,58.921,1012.463
0.289,23.66,51.079,177.907,-0.018,0,28.61,-80.6,0,0.026,-0,58.916,1012.404
0.299,25.365,52.847,175.774,-0.017,0,28.61,-80.6,0,0.028,-0,58.91,1012.343
0.309,27.128,54.594,173.633,-0.016,0,28.61,-80.6,0,0.029,-0,58.903,1012.28
0.314,27.985,55.416,172.614,-0.016,0,28.61,-80.6,0,0.03,-0,58.9,1012.25
0.321,29.295,56.649,173.311,-0.014,0,28.61,-80.6,0,0.031,-0,58.896,1012.203
0.331,31.182,58.387,174.287,-0.011,0,28.61,-80.6,0,0.032,-0,58.889,1012.135
0.334,31.735,58.888,174.567,-0.01,0,28.61,-80.6,0,0.032,-0,58.887,1012.116
0.338,32.573,59.638,173.181,-0.009,0,28.61,-80.6,0,0.033,-0,58.884,1012.086
0.345,33.851,60.752,171.1,-0.006,0,28.61,-80.6,0,0.034,-0,58.879,1012.04
0.354,35.811,62.397,167.971,-0,0,28.61,-80.6,0,0.034,-0,58.872,1011.97
0.362,37.365,63.65,165.542,0.005,0,28.61,-80.6,0,0.035,-0,58.867,1011.914
0.372,39.481,65.302,164.807,0.013,0,28.61,-80.6,0,0.035,-0,58.859,1011.839
0.382,41.65,66.946,164.066,0.022,0,28.61,-80.6,0,0.036,-0,58.851,1011.761
0.386,42.533,67.602,163.768,0.027,0,28.61,-80.6,0,0.036,-0,58.848,1011.73
0.392,43.873,68.581,162.602,0.034,0,28.61,-80.6,0,0.036,-0,58.844,1011.682
0.401,45.92,70.036,160.847,0.046,0,28.61,-80.6,0,-0.036,-0,58.836,1011.608
0.411,48.244,71.621,156.133,0.061,0,28.61,-80.6,0,-0.035,-0,58.828,1011.525
0.421,50.619,73.159,151.411,0.078,0,28.61,-80.6,0,-0.035,-0,58.819,1011.44
0.426,51.825,73.91,149.047,0.088,0,28.61,-80.6,0,-0.034,-0,58.815,1011.397
0.433,53.658,75.021,147.139,0.103,0,28.61,-80.6,0,-0.033,-0,58.809,1011.332
0.443,56.143,76.48,144.591,0.126,0,28.61,-80.6,0,-0.032,-0,58.8,1011.243
0.445,56.52,76.696,144.208,0.129,0,28.61,-80.6,0,-0.031,-0,58.798,1011.23
0.447,57.087,77.02,143.386,0.135,0,28.61,-80.6,0,-0.031,-0,58.796,1011.209
0.451,57.943,77.502,142.154,0.143,0,28.61,-80.6,0,-0.03,-0,58.793,1011.179
0.456,59.236,78.217,140.305,0.157,0,28.61,-80.6,0,-0.029,-0,58.789,1011.132
0.463,61.198,79.271,137.529,0.178,0,28.61,-80.6,0,-0.027,-0,58.782,1011.062
0.473,63.821,80.628,133.871,0.208,0,28.61,-80.6,0,-0.025,-0,58.772,1010.969
0.483,66.488,81.949,130.209,0.241,0,28.61,-80.6,0,-0.022,-0,58.763,1010.873
0.493,69.121,83.197,126.649,0.276,0,28.61,-80.6,0,-0.019,-0,58.754,1010.779
0.503,71.871,84.463,126.606,0.314,0,28.61,-80.6,0,-0.016,-0,58.744,1010.681
0.505,72.426,84.716,126.598,0.323,0,28.61,-80.6,0,-0.015,-0,58.742,1010.661
0.508,73.262,85.098,127.884,0.335,0,28.61,-80.6,0,-0.014,-0,58.739,1010.631
0.511,74.101,85.484,129.17,0.347,0,28.61,-80.6,0,-0.013,-0,58.736,1010.601
0.516,75.368,86.063,128.316,0.367,0,28.61,-80.6,0,-0.012,-0,58.731,1010.556
0.519,76.359,86.511,127.652,0.382,0,28.61,-80.6,0,-0.011,-0,58.728,1010.52
0.524,77.854,87.156,117.875,0.406,0,28.61,-80.6,0,-0.009,-0,58.722,1010.467
0.532,80.118,88.026,103.208,0.443,0,28.61,-80.6,0,-0.006,-0,58.714,1010.386
0.535,80.949,88.315,97.853,0.457,0,28.61,-80.6,0,-0.005,-0,58.711,1010.356
0.539,82.202,88.71,85.485,0.479,0,28.61,-80.6,0,-0.003,-0,58.707,1010.311
0.545,83.861,89.15,69.174,0.508,0,28.61,-80.6,0,-0.001,-0,58.701,1010.252
0.551,85.62,89.483,41.622,0.539,0,28.61,-80.6,0,0.001,-0,58.695,1010.189
0.559,87.972,89.705,14.071,0.581,0,28.61,-80.6,0,0.004,-0,58.686,1010.105
0.565,89.738,89.743,-1.559,0.614,0,28.61,-80.6,0,0.006,-0,58.68,1010.042
0.572,91.799,89.699,-10.854,0.651,0,28.61,-80.6,0,0.009,-0,58.673,1009.968
0.579,93.858,89.609,-14.932,0.69,0,28.61,-80.6,0,0.011,-0,58.665,1009.895
0.589,96.795,89.46,-14.906,0.744,0,28.61,-80.6,0,0.014,-0,58.655,1009.79
0.599,99.728,89.311,-14.879,0.799,0,28.61,-80.6,0,0.017,-0,58.644,1009.685
0.609,102.656,89.162,-14.85,0.855,0,28.61,-80.6,0,0.02,-0,58.634,1009.58
0.619,105.578,89.014,-14.822,0.91,0,28.61,-80.6,0,0.022,-0,58.623,1009.476
0.629,108.496,88.866,-14.794,0.966,0,28.61,-80.6,0,0.024,-0,58.613,1009.371
0.639,111.41,88.718,-14.766,1.022,0,28.61,-80.6,0,0.025,-0,58.603,1009.267
0.649,114.318,88.571,-14.739,1.078,0,28.61,-80.6,0,0.026,-0,58.592,1009.163
0.659,117.221,88.423,-14.714,1.134,0,28.61,-80.6,0,0.026,-0,58.582,1009.06
0.669,120.12,88.276,-14.69,1.19,0,28.61,-80.6,0,-0.027,-0,58.572,1008.956
0.679,123.014,88.13,-14.667,1.246,0,28.61,-80.6,0,-0.026,-0,58.561,1008.853
0.689,125.903,87.983,-14.645,1.301,0,28.61,-80.6,0,-0.025,-0,58.551,1008.749
0.699,128.787,87.837,-14.624,1.357,0,28.61,-80.6,0,-0.024,-0,58.541,1008.646
0.709,131.666,87.691,-14.605,1.412,0,28.61,-80.6,0,-0.023,-0,58.53,1008.543
0.719,134.541,87.545,-14.586,1.467,0,28.61,-80.6,0,-0.021,-0,58.52,1008.44
0.729,137.411,87.399,-14.568,1.522,0,28.61,-80.6,0,-0.019,-0,58.51,1008.338
0.739,140.276,87.253,-14.55,1.576,0,28.61,-80.6,0,-0.017,-0,58.5,1008.235
0.749,143.136,87.108,-14.533,1.63,0,28.61,-80.6,0,-0.015,-0,58.49,1008.133
0.759,145.991,86.963,-14.516,1.684,0,28.61,-80.6,0,-0.012,-0,58.479,1008.031
0.769,148.842,86.818,-14.499,1.737,0,28.61,-80.6,0,-0.009,-0,58.469,1007.929
0.779,151.688,86.673,-14.483,1.79,0,28.61,-80.6,0,-0.007,-0,58.459,1007.827
0.789,154.529,86.528,-14.466,1.842,0,28.61,-80.6,0,-0.004,-0,58.449,1007.726
0.799,157.366,86.383,-14.45,1.894,0,28.61,-80.6,0,-0.001,-0,58.439,1007.624
0.809,160.198,86.239,-14.433,1.945,0,28.61,-80.6,0,0.002,-0,58.429,1007.523
0.819,163.025,86.095,-14.417,1.996,0,28.61,-80.6,0,0.005,-0,58.419,1007.422
0.829,165.847,85.951,-14.401,2.047,0,28.61,-80.6,0,0.008,-0,58.409,1007.321
0.839,168.664,85.807,-14.385,2.097,0,28.61,-80.6,0,0.011,-0,58.399,1007.221
0.849,171.477,85.663,-14.37,2.146,0,28.61,-80.6,0,0.013,-0,58.388,1007.12
0.859,174.285,85.519,-14.355,2.196,0,28.61,-80.6,0,0.016,-0,58.378,1007.02
0.869,177.089,85.376,-14.34,2.244,0,28.61,-80.6,0,0.018,-0,58.368,1006.919
0.879,179.887,85.232,-14.326,2.293,0,28.61,-80.6,0,0.02,-0,58.358,1006.819
0.889,182.681,85.089,-14.313,2.341,0,28.61,-80.6,0,0.021,-0,58.349,1006.72
0.899,185.471,84.946,-14.301,2.389,0,28.61,-80.6,0,0.022,-0,58.339,1006.62
0.909,188.255,84.803,-14.289,2.437,0,28.61,-80.6,0,0.023,-0,58.329,1006.52
0.919,191.035,84.66,-14.278,2.485,0,28.61,-80.6,0,0.023,-0,58.319,1006.421
0.929,193.81,84.518,-14.267,2.533,0,28.61,-80.6,0,-0.023,-0.001,58.309,1006.322
0.939,196.581,84.375,-14.258,2.58,0,28.61,-80.6,0,-0.023,-0,58.299,1006.223
0.949,199.347,84.232,-14.248,2.628,0,28.61,-80.6,0,-0.022,-0,58.289,1006.124
0.959,202.108,84.09,-14.238,2.675,0,28.61,-80.6,0,-0.021,-0,58.279,1006.025
0.969,204.864,83.948,-14.228,2.723,0,28.61,-80.6,0,-0.02,-0,58.269,1005.927
0.979,207.616,83.805,-14.217,2.771,0,28.61,-80.6,0,-0.019,-0,58.26,1005.828
0.989,210.364,83.663,-14.206,2.819,0,28.61,-80.6,0,-0.017,-0,58.25,1005.73
0.999,213.106,83.521,-14.195,2.867,0,28.61,-80.6,0,-0.016,-0,58.24,1005.632
1.009,215.844,83.379,-14.185,2.915,0,28.61,-80.6,0,-0.014,-0,58.23,1005.534
1.019,218.577,83.238,-14.175,2.963,0,28.61,-80.6,0,-0.012,-0,58.221,1005.436
1.029,221.306,83.096,-14.164,3.012,0,28.61,-80.6,0,-0.01,-0,58.211,1005.339
1.039,224.03,82.954,-14.152,3.061,0,28.61,-80.6,0,-0.007,-0,58.201,1005.241
1.049,226.749,82.813,-14.139,3.11,0,28.61,-80.6,0,-0.005,-0,58.191,1005.144
1.059,229.464,82.672,-14.123,3.159,0,28.61,-80.6,0,-0.003,-0,58.182,1005.047
1.069,232.174,82.53,-14.107,3.209,0,28.61,-80.6,0,-0,-0,58.172,1004.95
1.079,234.879,82.389,-14.089,3.259,0,28.61,-80.6,0,0.002,-0,58.162,1004.854
1.089,237.58,82.249,-14.071,3.309,0,28.61,-80.6,0,0.004,-0,58.153,1004.757
1.099,240.276,82.108,-14.052,3.359,0,28.61,-80.6,0,0.006,-0,58.143,1004.661
1.109,242.967,81.968,-14.034,3.41,0,28.61,-80.6,0,0.008,-0,58.134,1004.564
1.119,245.654,81.827,-14.015,3.46,0,28.61,-80.6,0,0.01,-0,58.124,1004.468
1.129,248.337,81.687,-13.996,3.511,0,28.61,-80.6,0,0.012,-0,58.114,1004.372
1.139,251.014,81.547,-13.977,3.562,0,28.61,-80.6,0,0.013,-0,58.105,1004.277
1.149,253.688,81.408,-13.957,3.613,0,28.61,-80.6,0,0.015,-0,58.095,1004.181
1.159,256.356,81.268,-13.936,3.664,0,28.61,-80.6,0,0.016,-0,58.086,1004.086
1.169,259.02,81.129,-13.914,3.716,0,28.61,-80.6,0,0.017,-0,58.076,1003.991
1.179,261.68,80.99,-13.893,3.767,0,28.61,-80.6,0,0.017,-0,58.067,1003.895
1.189,264.334,80.851,-13.872,3.818,0,28.61,-80.6,0,0.017,-0.001,58.057,1003.801
1.199,266.985,80.713,-13.853,3.869,0,28.61,-80.6,0,-0.017,-0,58.048,1003.706
1.209,269.631,80.574,-13.836,3.92,0,28.61,-80.6,0,-0.017,-0,58.038,1003.611
1.219,272.272,80.436,-13.82,3.971,0,28.61,-80.6,0,-0.016,-0,58.029,1003.517
1.229,274.908,80.298,-13.804,4.022,0,28.61,-80.6,0,-0.016,-0,58.02,1003.423
1.239,277.541,80.16,-13.788,4.073,0,28.61,-80.6,0,-0.015,-0,58.01,1003.328
1.249,280.168,80.022,-13.773,4.123,0,28.61,-80.6,0,-0.014,-0,58.001,1003.235
1.259,282.791,79.884,-13.757,4.174,0,28.61,-80.6,0,-0.014,-0,57.992,1003.141
1.269,285.41,79.747,-13.74,4.224,0,28.61,-80.6,0,-0.012,-0,57.982,1003.047
1.279,288.024,79.61,-13.725,4.274,0,28.61,-80.6,0,-0.011,-0,57.973,1002.954
1.289,290.634,79.472,-13.709,4.324,0,28.61,-80.6,0,-0.01,-0,57.964,1002.86
1.299,293.239,79.335,-13.694,4.373,0,28.61,-80.6,0,-0.008,-0,57.954,1002.767
1.309,295.84,79.199,-13.679,4.422,0,28.61,-80.6,0,-0.006,-0,57.945,1002.674
1.319,298.436,79.062,-13.665,4.471,0,28.61,-80.6,0,-0.005,-0,57.936,1002.582
1.329,301.027,78.925,-13.65,4.52,0,28.61,-80.6,0,-0.003,-0,57.926,1002.489
1.339,303.614,78.789,-13.636,4.568,0,28.61,-80.6,0,-0.001,-0,57.917,1002.396
1.349,306.197,78.652,-13.622,4.616,0,28.61,-80.6,0,0.001,-0,57.908,1002.304
1.359,308.775,78.516,-13.609,4.664,0,28.61,-80.6,0,0.003,-0,57.899,1002.212
1.369,311.349,78.38,-13.596,4.711,0,28.61,-80.6,0,0.005,-0,57.89,1002.12
1.379,313.918,78.244,-13.583,4.758,0,28.61,-80.6,0,0.007,-0,57.881,1002.028
1.389,316.483,78.109,-13.57,4.805,0,28.61,-80.6,0,0.008,-0,57.871,1001.936
1.399,319.044,77.973,-13.558,4.852,0,28.61,-80.6,0,0.01,-0,57.862,1001.845
1.409,321.6,77.838,-13.545,4.898,0,28.61,-80.6,0,0.011,-0,57.853,1001.753
1.419,324.151,77.702,-13.533,4.944,0,28.61,-80.6,0,0.012,-0,57.844,1001.662
1.429,326.698,77.567,-13.52,4.99,0,28.61,-80.6,0,0.013,-0,57.835,1001.571
1.439,329.241,77.432,-13.508,5.035,0,28.61,-80.6,0,0.014,-0,57.826,1001.48
1.449,331.779,77.297,-13.497,5.081,0,28.61,-80.6,0,0.015,-0,57.817,1001.39
1.459,334.313,77.162,-13.486,5.126,0,28.61,-80.6,0,0.016,-0,57.808,1001.299
1.469,336.842,77.027,-13.475,5.171,0,28.61,-80.6,0,0.016,-0,57.799,1001.209
1.479,339.367,76.892,-13.464,5.217,0,28.61,-80.6,0,0.017,-0,57.79,1001.118
1.489,341.888,76.758,-13.454,5.262,0,28.61,-80.6,0,-0.011,-0.012,57.781,1001.028
1.499,344.404,76.623,-13.444,5.307,0,28.61,-80.6,0,-0.017,-0,57.772,1000.938
1.509,346.915,76.489,-13.435,5.351,0,28.61,-80.6,0,-0.016,-0,57.763,1000.848
1.519,349.423,76.354,-13.426,5.396,0,28.61,-80.6,0,-0.016,-0,57.754,1000.759
1.529,351.925,76.22,-13.417,5.441,0,28.61,-80.6,0,-0.015,-0,57.745,1000.669
1.539,354.424,76.086,-13.408,5.486,0,28.61,-80.6,0,-0.014,-0,57.736,1000.58
1.549,356.918,75.952,-13.4,5.531,0,28.61,-80.6,0,-0.013,-0,57.727,1000.491
1.559,359.408,75.818,-13.39,5.576,0,28.61,-80.6,0,-0.012,-0,57.718,1000.402
1.569,361.893,75.684,-13.38,5.622,0,28.61,-80.6,0,-0.011,-0,57.709,1000.313
1.579,364.374,75.551,-13.369,5.667,0,28.61,-80.6,0,-0.009,-0,57.701,1000.224
1.589,366.85,75.417,-13.358,5.713,0.001,28.61,-80.6,0,-0.008,-0,57.692,1000.136
1.599,369.322,75.283,-13.347,5.758,0.001,28.61,-80.6,0,-0.006,-0,57.683,1000.047
1.609,371.79,75.15,-13.335,5.804,0.001,28.61,-80.6,0,-0.005,-0,57.674,999.959
1.619,374.254,75.017,-13.321,5.85,0.001,28.61,-80.6,0,-0.003,-0,57.665,999.871
1.629,376.713,74.884,-13.308,5.896,0.001,28.61,-80.6,0,-0.001,-0,57.657,999.783
1.639,379.167,74.751,-13.294,5.942,0.001,28.61,-80.6,0,0,-0,57.648,999.696
1.649,381.617,74.618,-13.28,5.989,0.001,28.61,-80.6,0,0.002,-0,57.639,999.608
1.659,384.063,74.485,-13.266,6.035,0.001,28.61,-80.6,0,0.003,-0,57.63,999.521
1.669,386.505,74.352,-13.251,6.082,0.001,28.61,-80.6,0,0.004,-0,57.622,999.433
1.679,388.942,74.22,-13.237,6.129,0.001,28.61,-80.6,0,0.006,-0,57.613,999.346
1.689,391.375,74.088,-13.222,6.176,0.001,28.61,-80.6,0,0.007,-0,57.604,999.259
1.699,393.804,73.956,-13.207,6.223,0.001,28.61,-80.6,0,0.008,-0,57.596,999.172
1.709,396.228,73.824,-13.193,6.27,0.001,28.61,-80.6,0,0.009,-0,57.587,999.086
1.719,398.648,73.692,-13.179,6.317,0.001,28.61,-80.6,0,0.01,-0,57.578,998.999
1.729,401.063,73.56,-13.165,6.364,0.001,28.61,-80.6,0,0.011,-0,57.57,998.913
1.739,403.474,73.428,-13.15,6.411,0.001,28.61,-80.6,0,0.012,-0,57.561,998.827
1.749,405.881,73.297,-13.136,6.458,0.001,28.61,-80.6,0,0.013,-0,57.553,998.741
1.759,408.284,73.166,-13.121,6.506,0.001,28.61,-80.6,0,0.013,-0,57.544,998.655
1.769,410.682,73.034,-13.106,6.553,0.001,28.61,-80.6,0,0.014,-0,57.535,998.569
1.779,413.076,72.904,-13.091,6.601,0.001,28.61,-80.6,0,0.014,-0,57.527,998.483
1.789,415.466,72.773,-13.076,6.648,0.001,28.61,-80.6,0,0.015,-0,57.518,998.398
1.799,417.851,72.642,-13.061,6.695,0.001,28.61,-80.6,0,0.015,-0,57.51,998.313
1.809,420.232,72.511,-13.046,6.743,0.001,28.61,-80.6,0,-0.015,-0.001,57.501,998.228
1.819,422.609,72.381,-13.032,6.79,0.001,28.61,-80.6,0,-0.015,-0,57.493,998.143
1.829,424.982,72.251,-13.017,6.837,0.001,28.61,-80.6,0,-0.015,-0,57.484,998.058
1.839,427.35,72.121,-13.003,6.884,0.001,28.61,-80.6,0,-0.014,-0,57.476,997.973
1.849,429.714,71.991,-12.989,6.932,0.001,28.61,-80.6,0,-0.014,-0,57.468,997.889
1.859,432.074,71.861,-12.976,6.978,0.001,28.61,-80.6,0,-0.013,-0,57.459,997.804
1.869,434.429,71.731,-12.962,7.025,0.001,28.61,-80.6,0,-0.012,-0,57.451,997.72
1.879,436.781,71.602,-12.949,7.072,0.001,28.61,-80.6,0,-0.011,-0,57.442,997.636
1.889,439.128,71.472,-12.936,7.118,0.001,28.61,-80.6,0,-0.01,-0,57.434,997.552
1.899,441.47,71.343,-12.924,7.164,0.001,28.61,-80.6,0,-0.009,-0,57.426,997.468
1.909,443.809,71.214,-12.912,7.21,0.001,28.61,-80.6,0,-0.008,-0,57.417,997.385
1.919,446.143,71.085,-12.9,7.256,0.001,28.61,-80.6,0,-0.006,-0,57.409,997.301
