State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Apogee Est (m),State - Time to Apogee (s),State - Off-Vert Angle (deg),State - Time in Stage (s),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (m),MAX-M10S - Lat (deg),MAX-M10S - Lon (deg),MAX-M10S - Alt (m),MAX-M10S - vN (m/s),MAX-M10S - vE (m/s),MAX-M10S - vD (m/s),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,BMI088 - Acc X (m/s^2),BMI088 - Acc Y (m/s^2),BMI088 - Acc Z (m/s^2),BMI088 - Gyro X (rad/s),BMI088 - Gyro Y (rad/s),BMI088 - Gyro Z (rad/s),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage,Bat Voltage - Voltage (V)
631.787,0,39.081,-75.915,-0.476,-0.028,-0.628,0.113,-0.030,-0.560,0.026,0.000,0.000,176.703,631.810,1014.440,21.980,-9.897,39.0824069,-75.8755415,-18.257,-0.018,-0.044,-0.019,20,13:01:07,-9.848,0.187,0.215,-0.028,-0.006,0.055,0.001,0.0,0.010,23.221,3.949
632.061,0,39.080,-75.915,-0.664,-0.028,-0.615,-0.080,0.136,-0.456,0.113,0.000,0.000,177.070,632.080,1014.450,21.980,-9.980,39.0824068,-75.8755414,-18.237,0.002,0.033,0.049,20,13:01:07,-9.927,0.215,0.330,-0.066,0.055,0.013,0.001,0.0,0.015,23.196,3.960
632.332,0,39.081,-75.913,-0.353,-0.020,-0.586,0.228,-0.016,-0.398,0.022,0.000,0.000,177.043,632.351,1014.410,21.990,-9.647,39.0824066,-75.8755412,-18.219,-0.027,0.034,-0.018,20,13:01:07,-9.833,0.302,0.187,0.006,-0.045,-0.021,0.001,0.0,0.001,23.221,3.954
632.584,0,39.080,-75.913,-0.466,-0.034,-0.575,0.100,-0.000,-0.390,0.168,0.000,0.000,177.075,632.603,1014.440,21.980,-9.897,39.0824064,-75.8755410,-18.187,-0.031,0.036,0.029,20,13:01:08,-9.977,0.273,0.323,-0.013,0.049,-0.047,0.001,0.0,-0.021,23.225,3.954
632.858,0,39.080,-75.912,-0.373,-0.048,-0.568,0.174,-0.146,-0.489,0.020,0.000,0.000,177.085,632.879,1014.420,21.990,-9.731,39.0824062,-75.8755408,-18.149,0.005,-0.025,0.076,20,13:01:08,-9.841,0.208,0.115,0.070,-0.040,-0.030,0.001,0.0,-0.010,23.200,3.943
633.134,0,39.079,-75.912,-0.420,-0.061,-0.558,0.128,0.047,-0.583,0.154,0.000,0.000,177.063,633.153,1014.420,21.990,-9.731,39.0824060,-75.8755406,-18.105,0.023,-0.001,-0.010,20,13:01:08,-9.977,0.093,0.287,0.017,-0.055,0.047,0.001,0.0,0.030,23.223,3.954
633.403,0,39.078,-75.910,-0.433,-0.064,-0.552,0.098,-0.064,-0.513,0.050,0.000,0.000,176.792,633.422,1014.420,22.000,-9.731,39.0824059,-75.8755404,-18.081,-0.014,-0.010,0.027,20,13:01:09,-9.869,0.237,0.151,0.017,0.009,0.100,0.001,0.0,0.006,23.228,3.960
633.677,0,39.079,-75.911,-0.516,-0.052,-0.568,0.031,0.038,-0.606,0.058,0.000,0.000,176.886,633.696,1014.430,22.000,-9.814,39.0824056,-75.8755403,-18.037,0.039,-0.038,0.058,20,13:01:09,-9.884,0.115,0.208,-0.004,-0.015,0.028,0.001,0.0,0.001,23.212,3.949
633.949,0,39.079,-75.912,-0.402,-0.046,-0.568,0.111,-0.003,-0.545,0.012,0.000,0.000,176.884,633.968,1014.420,22.000,-9.731,39.0824054,-75.8755401,-17.992,-0.040,0.014,-0.001,20,13:01:09,-9.833,0.172,0.208,-0.036,0.045,0.043,0.001,0.0,-0.013,23.212,3.960
634.221,0,39.080,-75.912,-0.445,-0.042,-0.580,0.052,-0.087,-0.569,0.068,0.000,0.000,176.447,634.241,1014.440,22.000,-9.897,39.0824052,-75.8755400,-17.952,0.027,-0.057,-0.080,19,13:01:09,-9.891,0.237,0.165,-0.104,-0.055,0.100,0.001,0.0,0.004,23.202,3.960
634.490,0,39.079,-75.912,-0.469,-0.058,-0.603,0.026,-0.161,-0.697,-0.001,0.000,0.000,176.367,634.510,1014.430,22.010,-9.814,39.0824050,-75.8755399,-17.910,-0.007,-0.023,0.028,20,13:01:10,-9.833,0.136,0.072,-0.015,0.064,-0.130,0.001,0.0,0.002,23.198,3.954
634.764,0,39.078,-75.913,-0.493,-0.069,-0.598,0.018,-0.176,-0.496,0.049,0.000,0.000,176.919,634.784,1014.430,22.010,-9.814,39.0824048,-75.8755397,-17.866,-0.009,-0.033,-0.078,20,13:01:10,-9.869,0.237,0.101,-0.030,0.013,-0.006,0.001,0.0,0.018,23.202,3.960
635.040,0,39.078,-75.914,-0.354,-0.081,-0.598,0.142,-0.229,-0.561,0.115,0.000,0.000,176.701,635.059,1014.400,22.010,-9.565,39.0824046,-75.8755395,-17.842,0.056,-0.029,-0.025,20,13:01:10,-9.941,0.187,0.129,0.019,-0.117,0.092,0.001,0.0,0.042,23.225,3.954
635.311,0,39.076,-75.912,-0.504,-0.114,-0.578,0.011,-0.290,-0.551,0.086,0.000,0.000,176.466,635.331,1014.430,22.010,-9.814,39.0824046,-75.8755394,-17.821,0.015,-0.011,-0.015,20,13:01:10,-9.912,0.208,0.144,0.083,-0.143,-0.051,0.001,0.0,0.006,23.209,3.949
635.562,0,39.074,-75.913,-0.444,-0.145,-0.583,0.060,-0.255,-0.653,0.035,0.000,0.000,176.644,635.581,1014.410,22.020,-9.647,39.0824045,-75.8755392,-17.799,0.042,-0.027,-0.017,20,13:01:11,-9.869,0.122,0.057,0.015,-0.004,-0.094,0.001,0.0,0.015,23.198,3.943
635.836,0,39.073,-75.914,-0.543,-0.145,-0.597,-0.013,-0.035,-0.680,0.126,0.000,0.000,176.499,635.856,1014.470,22.020,-10.146,39.0824044,-75.8755390,-17.771,0.015,-0.051,-0.076,20,13:01:11,-9.955,0.086,0.259,-0.085,-0.006,0.051,0.001,0.0,-0.005,23.221,3.954
636.108,0,39.073,-75.913,-0.435,-0.148,-0.588,0.088,-0.149,-0.505,0.057,0.000,0.000,176.678,636.127,1014.430,22.030,-9.814,39.0824043,-75.8755388,-17.759,0.002,-0.026,-0.083,20,13:01:11,-9.876,0.237,0.194,-0.064,0.019,0.153,0.001,0.0,-0.008,23.191,3.954
636.382,0,39.073,-75.913,-0.404,-0.150,-0.576,0.111,-0.329,-0.454,0.119,0.000,0.000,176.861,636.401,1014.420,22.030,-9.731,39.0824043,-75.8755386,-17.731,-0.027,-0.004,-0.054,20,13:01:12,-9.941,0.251,0.101,-0.098,-0.072,0.030,0.001,0.0,0.003,23.198,3.954
636.657,0,39.071,-75.912,-0.433,-0.177,-0.569,0.079,-0.241,-0.494,0.083,0.000,0.000,176.986,636.677,1014.440,22.030,-9.897,39.0824043,-75.8755384,-17.737,0.040,-0.055,-0.012,20,13:01:12,-9.905,0.180,0.151,0.013,0.009,0.053,0.001,0.0,-0.015,23.209,3.943
636.932,0,39.070,-75.913,-0.468,-0.194,-0.569,0.040,-0.234,-0.440,0.124,0.000,0.000,176.782,636.951,1014.450,22.030,-9.980,39.0824043,-75.8755381,-17.750,0.021,-0.006,-0.056,20,13:01:12,-9.941,0.230,0.230,0.077,0.075,-0.072,0.001,0.0,0.010,23.209,3.954
637.203,0,39.069,-75.909,-0.417,-0.230,-0.532,0.087,-0.328,-0.190,0.098,0.000,0.000,177.109,637.223,1014.410,22.040,-9.647,39.0824044,-75.8755379,-17.757,0.022,-0.049,-0.039,20,13:01:12,-9.905,0.381,0.223,0.011,0.060,-0.104,0.001,0.0,0.018,23.230,3.954
637.477,0,39.067,-75.908,-0.324,-0.263,-0.507,0.154,-0.429,-0.393,-0.089,0.000,0.000,176.488,637.496,1014.400,22.040,-9.565,39.0824044,-75.8755377,-17.770,-0.018,-0.014,-0.032,20,13:01:13,-9.733,0.316,0.108,0.045,-0.053,0.151,0.001,0.0,-0.006,23.221,3.954
637.749,0,39.065,-75.906,-0.356,-0.282,-0.468,0.114,-0.299,-0.219,0.075,0.000,0.000,177.192,637.769,1014.420,22.050,-9.731,39.0824045,-75.8755374,-17.790,-0.006,-0.037,-0.109,20,13:01:13,-9.884,0.316,0.244,0.083,0.030,0.121,0.001,0.0,-0.030,23.218,3.954
638.022,0,39.064,-75.905,-0.332,-0.274,-0.453,0.150,-0.218,-0.334,0.035,0.000,0.000,177.283,638.041,1014.380,22.040,-9.398,39.0824046,-75.8755371,-17.838,0.041,-0.091,-0.075,20,13:01:13,-9.848,0.230,0.237,-0.017,0.013,0.028,0.001,0.0,-0.016,23.202,3.954
638.291,0,39.064,-75.903,-0.197,-0.295,-0.432,0.250,-0.264,-0.364,0.024,0.000,0.000,177.244,638.310,1014.400,22.060,-9.565,39.0824046,-75.8755369,-17.858,0.006,0.023,0.113,20,13:01:13,-9.841,0.151,0.237,0.028,0.058,0.043,0.001,0.0,0.016,23.191,3.943
638.565,0,39.063,-75.902,-0.146,-0.322,-0.410,0.268,-0.396,-0.409,0.124,0.000,0.000,177.018,638.584,1014.370,22.060,-9.315,39.0824048,-75.8755366,-17.896,0.027,-0.047,-0.013,20,13:01:14,-9.948,0.079,0.180,0.000,0.104,-0.002,0.001,0.0,-0.012,23.216,3.931
638.839,0,39.060,-75.901,-0.266,-0.362,-0.385,0.123,-0.400,-0.290,0.143,0.000,0.000,177.216,638.859,1014.410,22.060,-9.647,39.0824048,-75.8755364,-17.924,0.044,-0.061,-0.018,20,13:01:14,-9.963,0.079,0.201,-0.075,0.000,-0.096,0.001,0.0,-0.012,23.216,3.960
639.116,0,39.058,-75.899,-0.364,-0.377,-0.339,0.035,-0.357,-0.134,0.137,0.000,0.000,177.449,639.135,1014.410,22.060,-9.647,39.0824049,-75.8755361,-17.947,0.036,-0.051,-0.080,20,13:01:14,-9.948,0.273,0.230,0.079,-0.015,0.045,0.001,0.0,-0.012,23.207,3.949
639.385,0,39.059,-75.896,-0.321,-0.374,-0.317,0.086,-0.345,-0.261,0.074,0.000,0.000,177.657,639.405,1014.430,22.070,-9.814,39.0824049,-75.8755360,-17.964,0.004,-0.002,-0.063,20,13:01:15,-9.891,0.129,0.172,0.089,0.072,0.058,0.001,0.0,-0.001,23.191,3.966
639.659,0,39.059,-75.894,-0.218,-0.374,-0.281,0.189,-0.323,-0.176,0.076,0.000,0.000,177.899,639.678,1014.400,22.070,-9.565,39.0824049,-75.8755358,-17.964,0.017,-0.077,-0.131,20,13:01:15,-9.891,0.108,0.187,-0.047,0.036,0.034,0.001,0.0,0.005,23.182,3.954
639.935,0,39.058,-75.892,-0.252,-0.366,-0.247,0.142,-0.153,-0.156,0.158,0.000,0.000,177.947,639.954,1014.350,22.070,-9.149,39.0824049,-75.8755355,-17.981,-0.035,0.014,-0.042,20,13:01:15,-9.963,0.237,0.316,-0.002,0.017,0.068,0.001,0.0,-0.003,23.212,3.954
640.204,0,39.060,-75.891,-0.191,-0.350,-0.244,0.202,-0.281,-0.114,0.031,0.000,0.000,178.319,640.223,1014.380,22.080,-9.398,39.0824050,-75.8755353,-18.010,0.034,0.000,0.032,20,13:01:15,-9.841,0.273,0.144,-0.030,0.011,-0.094,0.001,0.0,-0.001,23.218,3.966
640.477,0,39.061,-75.890,-0.307,-0.330,-0.227,0.076,-0.222,-0.188,0.002,0.000,0.000,177.934,640.496,1014.390,22.080,-9.482,39.0824050,-75.8755349,-18.049,0.009,-0.003,0.052,20,13:01:16,-9.812,0.180,0.251,0.040,-0.013,-0.100,0.001,0.0,0.022,23.209,3.943
640.748,0,39.061,-75.890,-0.302,-0.330,-0.233,0.066,-0.260,-0.132,0.139,0.000,0.000,177.932,640.767,1014.410,22.090,-9.647,39.0824050,-75.8755347,-18.103,0.055,-0.068,0.020,20,13:01:16,-9.948,0.223,0.244,0.070,0.047,-0.075,0.001,0.0,0.017,23.205,3.949
641.020,0,39.062,-75.889,-0.536,-0.324,-0.204,-0.142,-0.209,-0.094,-0.002,0.000,0.000,178.056,641.040,1014.450,22.090,-9.980,39.0824050,-75.8755343,-18.154,-0.002,0.109,0.000,20,13:01:16,-9.805,0.215,0.280,0.009,-0.115,-0.015,0.001,0.0,-0.009,23.198,3.960
641.291,0,39.062,-75.888,-0.341,-0.322,-0.207,0.079,-0.286,-0.293,0.066,0.000,0.000,178.088,641.310,1014.410,22.100,-9.647,39.0824050,-75.8755342,-18.182,0.033,-0.019,0.051,20,13:01:16,-9.884,0.043,0.151,-0.038,0.060,-0.045,0.001,0.0,-0.016,23.212,3.943
641.565,0,39.062,-75.890,-0.250,-0.321,-0.233,0.163,-0.289,-0.388,0.107,0.000,0.000,177.556,641.584,1014.410,22.100,-9.647,39.0824050,-75.8755339,-18.225,-0.059,0.035,-0.004,20,13:01:17,-9.927,0.108,0.165,0.013,-0.109,-0.026,0.001,0.0,-0.012,23.214,3.954
641.838,0,39.062,-75.891,-0.409,-0.322,-0.258,0.023,-0.319,-0.442,0.030,0.000,0.000,177.688,641.859,1014.440,22.090,-9.897,39.0824050,-75.8755336,-18.274,0.004,0.007,0.023,20,13:01:17,-9.855,0.014,0.115,0.040,-0.023,0.068,0.001,0.0,-0.033,23.221,3.966
642.116,0,39.062,-75.893,-0.275,-0.309,-0.265,0.145,-0.422,-0.295,-0.031,0.000,0.000,178.024,642.136,1014.400,22.100,-9.565,39.0824050,-75.8755332,-18.294,-0.023,0.041,-0.062,20,13:01:17,-9.790,0.201,-0.022,0.055,-0.017,-0.026,0.001,0.0,0.007,23.198,3.954
642.387,0,39.063,-75.892,-0.380,-0.300,-0.249,0.042,-0.144,-0.178,0.084,0.000,0.000,178.245,642.407,1014.420,22.110,-9.731,39.0824050,-75.8755330,-18.319,0.011,-0.013,0.066,20,13:01:18,-9.891,0.180,0.273,0.066,-0.004,0.004,0.001,0.0,0.006,23.205,3.949
642.659,0,39.064,-75.889,-0.336,-0.293,-0.210,0.098,-0.327,-0.210,-0.055,0.000,0.000,178.345,642.679,1014.420,22.110,-9.731,39.0824049,-75.8755327,-18.347,0.026,0.002,0.053,20,13:01:18,-9.762,0.151,0.079,-0.011,-0.004,0.026,0.001,0.0,0.028,23.191,3.966
642.934,0,39.063,-75.888,-0.408,-0.306,-0.185,0.040,-0.359,-0.200,-0.004,0.000,0.000,177.653,642.953,1014.430,22.110,-9.814,39.0824049,-75.8755325,-18.380,0.037,0.004,0.035,20,13:01:18,-9.812,0.136,0.180,-0.045,0.002,0.009,0.001,0.0,0.011,23.184,3.960
643.203,0,39.063,-75.886,-0.318,-0.313,-0.175,0.126,-0.286,-0.112,0.089,0.000,0.000,177.805,643.222,1014.410,22.120,-9.647,39.0824049,-75.8755323,-18.397,0.046,-0.027,0.028,20,13:01:18,-9.898,0.215,0.251,0.026,-0.043,0.000,0.001,0.0,-0.020,23.200,3.943
643.475,0,39.063,-75.886,-0.219,-0.313,-0.157,0.191,-0.343,-0.136,0.042,0.000,0.000,177.796,643.495,1014.400,22.120,-9.565,39.0824048,-75.8755319,-18.427,0.026,0.026,0.033,20,13:01:19,-9.855,0.223,0.187,-0.075,0.068,0.117,0.001,0.0,0.002,23.198,3.954
643.748,0,39.062,-75.887,-0.262,-0.318,-0.174,0.138,-0.355,-0.184,0.112,0.000,0.000,177.967,643.768,1014.410,22.130,-9.647,39.0824047,-75.8755317,-18.439,-0.017,-0.019,0.033,20,13:01:19,-9.927,0.251,0.115,-0.032,-0.019,0.145,0.001,0.0,0.011,23.214,3.954
644.021,0,39.063,-75.887,-0.323,-0.295,-0.189,0.062,-0.215,-0.230,0.101,0.000,0.000,178.143,644.041,1014.390,22.120,-9.482,39.0824046,-75.8755315,-18.429,0.007,0.025,0.038,20,13:01:19,-9.912,0.208,0.180,0.030,0.055,0.077,0.001,0.0,-0.016,23.214,3.954
644.290,0,39.065,-75.889,-0.390,-0.273,-0.238,0.016,-0.134,-0.457,-0.021,0.000,0.000,177.424,644.310,1014.420,22.130,-9.731,39.0824045,-75.8755313,-18.427,-0.033,0.053,-0.004,20,13:01:19,-9.797,0.115,0.215,0.023,0.013,-0.092,0.001,0.0,0.010,23.202,3.954
644.564,0,39.066,-75.893,-0.249,-0.260,-0.281,0.136,-0.137,-0.382,0.105,0.000,0.000,177.594,644.584,1014.410,22.130,-9.647,39.0824044,-75.8755311,-18.432,-0.032,0.045,0.049,20,13:01:20,-9.920,0.165,0.230,-0.019,-0.066,-0.017,0.001,0.0,0.035,23.191,3.949
644.837,0,39.066,-75.894,-0.437,-0.238,-0.286,-0.054,-0.036,-0.315,0.117,0.000,0.000,178.028,644.856,1014.430,22.130,-9.814,39.0824043,-75.8755308,-18.420,-0.023,0.001,-0.012,20,13:01:20,-9.927,0.165,0.273,0.006,0.004,-0.062,0.001,0.0,0.003,23.209,3.943
645.105,0,39.069,-75.895,-0.367,-0.199,-0.319,0.039,0.091,-0.358,0.094,0.000,0.000,177.994,645.125,1014.410,22.150,-9.647,39.0824042,-75.8755307,-18.432,-0.051,0.062,0.169,20,13:01:20,-9.905,0.136,0.309,-0.011,0.034,0.096,0.001,0.0,-0.012,23.214,3.954
645.377,0,39.073,-75.897,-0.399,-0.138,-0.334,0.049,-0.016,-0.302,0.059,0.000,0.000,177.928,645.397,1014.430,22.140,-9.814,39.0824041,-75.8755305,-18.426,0.002,-0.032,-0.089,20,13:01:21,-9.869,0.259,0.144,0.038,0.004,-0.092,0.001,0.0,-0.011,23.209,3.949
645.649,0,39.076,-75.898,-0.375,-0.093,-0.364,0.077,0.101,-0.436,0.066,0.000,0.000,177.995,645.668,1014.440,22.150,-9.897,39.0824041,-75.8755304,-18.409,-0.025,0.004,-0.067,20,13:01:21,-9.884,0.086,0.201,0.000,0.049,0.055,0.001,0.0,-0.024,23.193,3.943
645.921,0,39.078,-75.899,-0.329,-0.056,-0.357,0.129,0.120,-0.362,0.019,0.000,0.000,178.306,645.940,1014.410,22.150,-9.647,39.0824041,-75.8755302,-18.406,0.023,-0.025,-0.034,20,13:01:21,-9.833,0.093,0.237,-0.023,-0.049,-0.087,0.001,0.0,0.009,23.202,3.954
646.191,0,39.080,-75.897,-0.304,-0.041,-0.344,0.131,-0.037,-0.277,0.046,0.000,0.000,178.035,646.210,1014.400,22.160,-9.565,39.0824041,-75.8755302,-18.397,0.009,-0.005,0.012,20,13:01:21,-9.855,0.259,0.172,-0.113,0.043,0.083,0.001,0.0,0.011,23.184,3.943
646.464,0,39.081,-75.897,-0.239,-0.025,-0.346,0.171,0.038,-0.267,0.139,0.000,0.000,178.256,646.484,1014.400,22.150,-9.565,39.0824041,-75.8755300,-18.397,-0.004,0.022,0.068,20,13:01:22,-9.948,0.223,0.201,-0.111,0.064,0.109,0.001,0.0,0.016,23.196,3.960
646.737,0,39.081,-75.896,-0.371,-0.017,-0.316,0.023,-0.059,-0.183,0.046,0.000,0.000,178.961,646.756,1014.440,22.160,-9.897,39.0824040,-75.8755299,-18.379,0.021,0.047,0.098,20,13:01:22,-9.855,0.215,0.093,-0.002,0.051,-0.062,0.001,0.0,0.011,23.207,3.954
647.012,0,39.082,-75.894,-0.339,-0.011,-0.285,0.089,-0.031,-0.154,0.118,0.000,0.000,179.162,647.031,1014.410,22.160,-9.647,39.0824040,-75.8755299,-18.355,0.004,-0.043,0.035,20,13:01:22,-9.927,0.201,0.129,-0.019,0.002,-0.053,0.001,0.0,-0.023,23.209,3.960
647.282,0,39.081,-75.891,-0.361,-0.018,-0.225,0.072,-0.009,-0.063,-0.023,0.000,0.000,179.383,647.301,1014.410,22.170,-9.647,39.0824040,-75.8755299,-18.350,-0.001,0.007,0.097,20,13:01:22,-9.783,0.158,0.251,-0.011,-0.121,0.043,0.001,0.0,-0.033,23.198,3.949
647.556,0,39.080,-75.889,-0.319,-0.036,-0.195,0.130,-0.052,-0.076,0.061,0.000,0.000,179.784,647.575,1014.400,22.160,-9.565,39.0824039,-75.8755300,-18.331,-0.007,0.050,0.041,20,13:01:23,-9.869,0.172,0.093,0.004,0.143,0.002,0.001,0.0,-0.010,23.221,3.954
647.828,0,39.081,-75.886,-0.293,-0.030,-0.157,0.150,-0.062,-0.022,0.063,0.000,0.000,179.716,647.848,1014.420,22.170,-9.731,39.0824038,-75.8755299,-18.313,-0.037,0.048,-0.001,20,13:01:23,-9.869,0.215,0.158,-0.102,-0.013,0.094,0.001,0.0,-0.018,23.198,3.960
648.099,0,39.081,-75.884,-0.247,-0.024,-0.123,0.173,0.018,0.014,0.029,0.000,0.000,179.433,648.118,1014.390,22.180,-9.482,39.0824038,-75.8755299,-18.307,-0.015,0.046,0.045,20,13:01:23,-9.833,0.287,0.165,0.036,0.173,0.126,0.001,0.0,-0.007,23.175,3.954
648.371,0,39.082,-75.881,-0.208,0.003,-0.079,0.191,0.177,-0.033,0.069,0.000,0.000,179.564,648.391,1014.400,22.190,-9.565,39.0824037,-75.8755298,-18.296,0.002,-0.005,0.012,20,13:01:24,-9.876,0.101,0.259,-0.019,-0.013,0.115,0.001,0.0,-0.010,23.184,3.949
648.644,0,39.083,-75.879,-0.350,0.011,-0.044,0.054,0.173,0.139,0.179,0.000,0.000,179.369,648.663,1014.410,22.180,-9.647,39.0824037,-75.8755298,-18.282,-0.066,0.007,-0.059,20,13:01:24,-9.984,0.158,0.352,0.017,-0.030,0.006,0.001,0.0,-0.012,23.202,3.937
648.917,0,39.084,-75.877,-0.225,0.039,-0.009,0.168,0.162,0.036,0.075,0.000,0.000,179.169,648.936,1014.400,22.180,-9.565,39.0824037,-75.8755298,-18.266,-0.081,0.055,0.031,20,13:01:24,-9.884,0.122,0.208,-0.009,-0.047,-0.004,0.001,0.0,-0.007,23.209,3.960
649.186,0,39.085,-75.875,-0.207,0.052,0.023,0.162,0.039,0.171,0.004,0.000,0.000,178.895,649.205,1014.380,22.180,-9.398,39.0824036,-75.8755297,-18.244,0.007,-0.030,0.024,20,13:01:24,-9.812,0.230,0.122,0.045,0.072,-0.085,0.001,0.0,-0.004,23.196,3.949
649.457,0,39.085,-75.873,-0.319,0.040,0.044,0.050,-0.106,0.149,0.113,0.000,0.000,179.171,649.476,1014.400,22.190,-9.565,39.0824035,-75.8755299,-18.200,0.012,-0.065,-0.024,20,13:01:25,-9.920,0.237,0.194,0.085,-0.160,0.034,0.001,0.0,0.012,23.198,3.949
649.731,0,39.083,-75.872,-0.207,0.003,0.064,0.120,-0.016,0.227,0.092,0.000,0.000,178.763,649.750,1014.410,22.190,-9.647,39.0824034,-75.8755299,-18.164,-0.028,0.013,0.076,20,13:01:25,-9.898,0.201,0.302,0.083,0.109,-0.038,0.001,0.0,0.012,23.207,3.954
649.999,0,39.081,-75.871,-0.127,-0.023,0.084,0.174,-0.133,0.114,0.031,0.000,0.000,178.862,650.018,1014.390,22.200,-9.482,39.0824033,-75.8755299,-18.150,-0.031,-0.002,0.044,20,13:01:25,-9.841,0.151,0.115,0.017,0.038,0.023,0.001,0.0,-0.014,23.177,3.943
650.271,0,39.080,-75.869,-0.249,-0.051,0.115,0.061,-0.237,0.225,-0.007,0.000,0.000,178.588,650.291,1014.400,22.200,-9.565,39.0824032,-75.8755299,-18.109,0.039,0.006,0.035,20,13:01:25,-9.805,0.259,0.122,-0.051,-0.043,0.045,0.001,0.0,0.009,23.186,3.954
650.545,0,39.078,-75.867,-0.448,-0.072,0.145,-0.116,-0.174,0.264,-0.014,0.000,0.000,178.336,650.564,1014.420,22.200,-9.731,39.0824031,-75.8755299,-18.066,-0.004,0.027,-0.016,20,13:01:26,-9.797,0.215,0.129,0.102,0.070,0.002,0.001,0.0,0.016,23.189,3.954
650.817,0,39.077,-75.864,-0.146,-0.085,0.183,0.170,-0.136,0.312,-0.035,0.000,0.000,178.325,650.836,1014.390,22.200,-9.482,39.0824029,-75.8755299,-18.008,-0.004,-0.034,-0.055,20,13:01:26,-9.776,0.244,0.180,-0.019,0.030,0.100,0.001,0.0,-0.012,23.198,3.960
651.088,0,39.077,-75.863,-0.065,-0.085,0.205,0.220,-0.156,0.331,0.027,0.000,0.000,178.074,651.107,1014.370,22.210,-9.315,39.0824028,-75.8755300,-17.976,0.024,-0.037,-0.069,20,13:01:26,-9.841,0.230,0.108,-0.026,-0.030,-0.121,0.001,0.0,-0.016,23.193,3.943
651.360,0,39.076,-75.861,-0.190,-0.106,0.245,0.075,-0.256,0.363,0.073,0.000,0.000,177.419,651.380,1014.420,22.210,-9.731,39.0824026,-75.8755300,-17.927,-0.055,0.010,-0.058,20,13:01:27,-9.891,0.180,0.079,-0.038,0.055,0.055,0.001,0.0,0.010,23.202,3.954
651.636,0,39.074,-75.858,-0.240,-0.132,0.267,0.026,-0.165,0.269,0.145,0.000,0.000,177.915,651.656,1014.410,22.210,-9.647,39.0824025,-75.8755300,-17.893,-0.031,0.007,0.045,20,13:01:27,-9.955,0.158,0.237,0.000,-0.015,0.072,0.001,0.0,-0.002,23.196,3.954
651.906,0,39.073,-75.859,-0.041,-0.163,0.253,0.207,-0.194,0.125,-0.019,0.000,0.000,178.168,651.926,1014.380,22.210,-9.398,39.0824024,-75.8755302,-17.847,0.002,0.011,0.045,20,13:01:27,-9.790,0.129,0.237,0.017,-0.017,-0.032,0.001,0.0,0.015,23.184,3.949
652.179,0,39.071,-75.861,-0.152,-0.193,0.234,0.061,-0.229,0.159,0.052,0.000,0.000,178.753,652.199,1014.390,22.220,-9.482,39.0824022,-75.8755303,-17.796,0.005,-0.014,0.004,20,13:01:27,-9.862,0.244,0.144,-0.089,0.034,0.185,0.001,0.0,-0.006,23.202,3.954
652.454,0,39.070,-75.862,-0.195,-0.184,0.203,0.031,-0.123,0.122,0.141,0.000,0.000,178.980,652.473,1014.400,22.220,-9.565,39.0824021,-75.8755305,-17.757,-0.006,0.036,0.205,20,13:01:28,-9.948,0.201,0.208,0.107,-0.107,-0.064,0.001,0.0,0.000,23.180,3.949
652.726,0,39.071,-75.864,-0.159,-0.171,0.172,0.075,-0.112,0.169,0.164,0.000,0.000,179.001,652.746,1014.390,22.220,-9.482,39.0824019,-75.8755306,-17.703,0.041,-0.036,0.029,20,13:01:28,-9.970,0.244,0.237,0.094,0.047,-0.009,0.001,0.0,0.005,23.189,3.966
652.996,0,39.072,-75.866,-0.115,-0.161,0.144,0.122,-0.060,0.032,0.027,0.000,0.000,179.260,653.015,1014.390,22.230,-9.482,39.0824019,-75.8755307,-17.673,-0.041,0.034,0.004,20,13:01:28,-9.833,0.165,0.237,-0.062,0.006,-0.085,0.001,0.0,0.008,23.173,3.931
653.269,0,39.072,-75.868,-0.155,-0.159,0.104,0.076,-0.197,0.046,0.105,0.000,0.000,179.215,653.288,1014.380,22.230,-9.398,39.0824018,-75.8755309,-17.626,0.012,-0.006,0.011,20,13:01:28,-9.912,0.259,0.144,0.000,0.028,-0.119,0.001,0.0,-0.001,23.193,3.943
653.541,0,39.073,-75.871,0.028,-0.141,0.056,0.254,0.038,-0.120,0.127,0.000,0.000,179.407,653.560,1014.360,22.230,-9.232,39.0824019,-75.8755310,-17.596,0.009,0.049,0.056,20,13:01:29,-9.934,0.158,0.215,-0.062,0.089,0.017,0.001,0.0,-0.023,23.196,3.954
653.813,0,39.075,-75.874,-0.121,-0.103,0.012,0.099,0.047,-0.245,0.136,0.000,0.000,179.176,653.832,1014.380,22.230,-9.398,39.0824017,-75.8755311,-17.552,-0.032,0.085,0.034,20,13:01:29,-9.948,0.093,0.129,-0.002,0.043,0.134,0.001,0.0,-0.010,23.189,3.949
